0.0001,0.0001,0.0
0.0001,0.0522,0.0
0.0001,0.1043,0.0
0.0001,0.1564,0.0
0.0001,0.2085,0.0
0.0001,0.2606,0.0
0.0001,0.3127,0.0
0.0001,0.3648,0.0
0.0001,0.4169,0.0
0.0001,0.469,0.0
0.0001,0.5211,0.0
0.0001,0.5732,0.0
0.0001,0.6253,0.0
0.0001,0.6774,0.0
0.0001,0.7295,0.0
0.0001,0.7816,0.0002
0.0001,0.8337,0.0
0.0001,0.8858,0.0084
0.0001,0.9379,0.151
0.0001,0.99,0.8062
0.000215443469003,0.0001,0.0
0.000215443469003,0.0522,0.0
0.000215443469003,0.1043,0.0
0.000215443469003,0.1564,0.0
0.000215443469003,0.2085,0.0
0.000215443469003,0.2606,0.0
0.000215443469003,0.3127,0.0
0.000215443469003,0.3648,0.0
0.000215443469003,0.4169,0.0
0.000215443469003,0.469,0.0
0.000215443469003,0.5211,0.0
0.000215443469003,0.5732,0.0
0.000215443469003,0.6253,0.0
0.000215443469003,0.6774,0.0
0.000215443469003,0.7295,0.0
0.000215443469003,0.7816,0.001
0.000215443469003,0.8337,0.0094
0.000215443469003,0.8858,0.0792
0.000215443469003,0.9379,0.339
0.000215443469003,0.99,0.867
0.000464158883361,0.0001,0.0
0.000464158883361,0.0522,0.0
0.000464158883361,0.1043,0.0
0.000464158883361,0.1564,0.0
0.000464158883361,0.2085,0.0
0.000464158883361,0.2606,0.0
0.000464158883361,0.3127,0.0
0.000464158883361,0.3648,0.0
0.000464158883361,0.4169,0.0
0.000464158883361,0.469,0.0
0.000464158883361,0.5211,0.0
0.000464158883361,0.5732,0.0
0.000464158883361,0.6253,0.0002
0.000464158883361,0.6774,0.0012
0.000464158883361,0.7295,0.003
0.000464158883361,0.7816,0.0236
0.000464158883361,0.8337,0.0804
0.000464158883361,0.8858,0.2196
0.000464158883361,0.9379,0.4954
0.000464158883361,0.99,0.9066
0.001,0.0001,0.0
0.001,0.0522,0.0
0.001,0.1043,0.0
0.001,0.1564,0.0
0.001,0.2085,0.0
0.001,0.2606,0.0
0.001,0.3127,0.0
0.001,0.3648,0.0
0.001,0.4169,0.0
0.001,0.469,0.0002
0.001,0.5211,0.0
0.001,0.5732,0.0018
0.001,0.6253,0.0086
0.001,0.6774,0.02
0.001,0.7295,0.0482
0.001,0.7816,0.1204
0.001,0.8337,0.2266
0.001,0.8858,0.386
0.001,0.9379,0.6444
0.001,0.99,0.9308
0.00215443469003,0.0001,0.0
0.00215443469003,0.0522,0.0
0.00215443469003,0.1043,0.0
0.00215443469003,0.1564,0.0
0.00215443469003,0.2085,0.0
0.00215443469003,0.2606,0.0002
0.00215443469003,0.3127,0.0002
0.00215443469003,0.3648,0.0016
0.00215443469003,0.4169,0.0024
0.00215443469003,0.469,0.007
0.00215443469003,0.5211,0.0164
0.00215443469003,0.5732,0.0362
0.00215443469003,0.6253,0.0608
0.00215443469003,0.6774,0.0972
0.00215443469003,0.7295,0.1634
0.00215443469003,0.7816,0.2536
0.00215443469003,0.8337,0.3824
0.00215443469003,0.8858,0.559
0.00215443469003,0.9379,0.7354
0.00215443469003,0.99,0.9528
0.00464158883361,0.0001,0.0
0.00464158883361,0.0522,0.0004
0.00464158883361,0.1043,0.0008
0.00464158883361,0.1564,0.0016
0.00464158883361,0.2085,0.0048
0.00464158883361,0.2606,0.0056
0.00464158883361,0.3127,0.0152
0.00464158883361,0.3648,0.0232
0.00464158883361,0.4169,0.034
0.00464158883361,0.469,0.0596
0.00464158883361,0.5211,0.0804
0.00464158883361,0.5732,0.1198
0.00464158883361,0.6253,0.1718
0.00464158883361,0.6774,0.2442
0.00464158883361,0.7295,0.32
0.00464158883361,0.7816,0.4224
0.00464158883361,0.8337,0.552
0.00464158883361,0.8858,0.6546
0.00464158883361,0.9379,0.8176
0.00464158883361,0.99,0.9672
0.01,0.0001,0.0
0.01,0.0522,0.0114
0.01,0.1043,0.0148
0.01,0.1564,0.0268
0.01,0.2085,0.038
0.01,0.2606,0.0444
0.01,0.3127,0.0732
0.01,0.3648,0.0906
0.01,0.4169,0.1224
0.01,0.469,0.163
0.01,0.5211,0.212
0.01,0.5732,0.264
0.01,0.6253,0.3274
0.01,0.6774,0.3812
0.01,0.7295,0.46
0.01,0.7816,0.556
0.01,0.8337,0.6508
0.01,0.8858,0.7604
0.01,0.9379,0.8644
0.01,0.99,0.9724
0.0215443469003,0.0001,0.0002
0.0215443469003,0.0522,0.0484
0.0215443469003,0.1043,0.0594
0.0215443469003,0.1564,0.0902
0.0215443469003,0.2085,0.119
0.0215443469003,0.2606,0.1442
0.0215443469003,0.3127,0.1796
0.0215443469003,0.3648,0.2054
0.0215443469003,0.4169,0.2632
0.0215443469003,0.469,0.3062
0.0215443469003,0.5211,0.337
0.0215443469003,0.5732,0.3968
0.0215443469003,0.6253,0.46
0.0215443469003,0.6774,0.5294
0.0215443469003,0.7295,0.5858
0.0215443469003,0.7816,0.6568
0.0215443469003,0.8337,0.731
0.0215443469003,0.8858,0.8214
0.0215443469003,0.9379,0.8982
0.0215443469003,0.99,0.9818
0.0464158883361,0.0001,0.0006
0.0464158883361,0.0522,0.1
0.0464158883361,0.1043,0.1408
0.0464158883361,0.1564,0.1788
0.0464158883361,0.2085,0.207
0.0464158883361,0.2606,0.2532
0.0464158883361,0.3127,0.2864
0.0464158883361,0.3648,0.3248
0.0464158883361,0.4169,0.3652
0.0464158883361,0.469,0.4014
0.0464158883361,0.5211,0.4726
0.0464158883361,0.5732,0.5236
0.0464158883361,0.6253,0.5746
0.0464158883361,0.6774,0.618
0.0464158883361,0.7295,0.6704
0.0464158883361,0.7816,0.737
0.0464158883361,0.8337,0.8022
0.0464158883361,0.8858,0.853
0.0464158883361,0.9379,0.9144
0.0464158883361,0.99,0.9812
0.1,0.0001,0.0
0.1,0.0522,0.1672
0.1,0.1043,0.228
0.1,0.1564,0.2764
0.1,0.2085,0.2964
0.1,0.2606,0.3578
0.1,0.3127,0.3866
0.1,0.3648,0.4308
0.1,0.4169,0.4642
0.1,0.469,0.52
0.1,0.5211,0.5666
0.1,0.5732,0.598
0.1,0.6253,0.6512
0.1,0.6774,0.6946
0.1,0.7295,0.7388
0.1,0.7816,0.7838
0.1,0.8337,0.8286
0.1,0.8858,0.8874
0.1,0.9379,0.9316
0.1,0.99,0.9856
0.215443469003,0.0001,0.0002
0.215443469003,0.0522,0.2322
0.215443469003,0.1043,0.2954
0.215443469003,0.1564,0.3386
0.215443469003,0.2085,0.3946
0.215443469003,0.2606,0.4338
0.215443469003,0.3127,0.464
0.215443469003,0.3648,0.519
0.215443469003,0.4169,0.5494
0.215443469003,0.469,0.5942
0.215443469003,0.5211,0.634
0.215443469003,0.5732,0.6598
0.215443469003,0.6253,0.7042
0.215443469003,0.6774,0.7462
0.215443469003,0.7295,0.7868
0.215443469003,0.7816,0.822
0.215443469003,0.8337,0.8626
0.215443469003,0.8858,0.91
0.215443469003,0.9379,0.9438
0.215443469003,0.99,0.989
0.464158883361,0.0001,0.0
0.464158883361,0.0522,0.2806
0.464158883361,0.1043,0.365
0.464158883361,0.1564,0.3904
0.464158883361,0.2085,0.4644
0.464158883361,0.2606,0.4944
0.464158883361,0.3127,0.545
0.464158883361,0.3648,0.5844
0.464158883361,0.4169,0.6088
0.464158883361,0.469,0.6606
0.464158883361,0.5211,0.676
0.464158883361,0.5732,0.71
0.464158883361,0.6253,0.7522
0.464158883361,0.6774,0.7864
0.464158883361,0.7295,0.815
0.464158883361,0.7816,0.8496
0.464158883361,0.8337,0.8856
0.464158883361,0.8858,0.9254
0.464158883361,0.9379,0.9482
0.464158883361,0.99,0.9914
1.0,0.0001,0.0
1.0,0.0522,0.3234
1.0,0.1043,0.4006
1.0,0.1564,0.4568
1.0,0.2085,0.5002
1.0,0.2606,0.5514
1.0,0.3127,0.5846
1.0,0.3648,0.6174
1.0,0.4169,0.6618
1.0,0.469,0.6894
1.0,0.5211,0.7314
1.0,0.5732,0.7472
1.0,0.6253,0.7824
1.0,0.6774,0.8118
1.0,0.7295,0.8386
1.0,0.7816,0.8698
1.0,0.8337,0.901
1.0,0.8858,0.926
1.0,0.9379,0.9582
